Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
drp_ebf,'3430594782967263289',rw_get_speed,'',gssb_get_burn_config,'',drp_test_system_vars,'',obc_set_tle,'3804796961813632536 U{?x9q',0,10.068811416625977,444020.0,10824.0
gssb_fss_commit_config,'',gssb_get_temp,'',tm_set_ack,'283182535680393615201446431120226539768 2462791468382424206',drp_set_var,'-419522356 ',drp_clear_gnd_wdt,'',0,7.282747745513916,444020.0,10960.0
gssb_update_status,'',drp_clear_gnd_wdt,'',obc_get_time,'7230676655265356081',drp_ebf,'329852469724705110988485250319682802045',obc_update_status,'',0,7.796275854110718,444020.0,10908.0
fp_test_params,'1927686034 -114583893937554260487417541688125651513 E!AiMQ',gssb_get_uuid,'',gssb_fss_set_config,'W6',drp_add_hrs_alive,'-1364765722',gssb_get_version,'',0,6.9033215045928955,444020.0,10956.0
gssb_get_model,'',obc_set_tle,'16091191669409433566 752328116949466018',obc_ident,'',obc_ident,'',gssb_scan,'-706724225 14294213348524135533',0,7.371546268463135,444020.0,10664.0
gssb_arm_manual,'398027792',gssb_commit_addr,'',fp_show,'',init_dummy_sensor,'',fp_reset,'',0,6.946108818054199,444020.0,10904.0
gssb_get_status,'',gssb_set_addr,'511217546510277701',com_send_cmd,'-nv 3998443220869318372',drp_clear_gnd_wdt,'',tm_set_ack,'-14684547461205313524482038907926559338 7042064497606339791',0,7.13211464881897,444020.0,10668.0
rw_get_speed,'',rw_set_speed,'9386648055811785947 3768862934232299114',obc_get_mem,'',fp_del_cmd,'&!l 7 x;P^ >9cX o 420890757',gssb_get_temp_int,'',0,6.906116008758545,444020.0,10896.0
tm_send_all,'-191614545936821824491158890099566115180 1236435109',tm_parse_status,'',drp_set_deployed,'-316320365971542515197177831200881696288',tm_send_from,'nSDd 1 -1501054850',gssb_set_burn_config,'IaAG./=y 8025409219909769162 -139361527 knKef  -785141843934527143 -115046946238738108371549656356783894183',0,7.281286001205444,444020.0,10656.0
gssb_reset,'',eps_get_hk,'',drp_set_var,'1779116908 17897701471466979913',gssb_update_status,'',eps_get_config,'',0,6.95442008972168,444020.0,10672.0
gssb_arm_manual,'-4236313519433477383',obc_update_status,'',rw_get_speed,'',fp_del_cmd,"'""9%zC 1864630683511286343 11966168815487930126 :CDn(emL -6746835042992564794 300821671818554064582606628090605358422'",gssb_scan,'-4459569515585799851 224846738844137520511598104041264170242',0,8.348227739334106,444020.0,10668.0
obc_debug,'-1833045877',gssb_scan,'-213697512693586185 -8733824933968090023',com_ping,'305250055592840695411865999203987398257',eps_hard_reset,'',gssb_pwr,'9534881083410721719 -1648605652',0,9.322060585021973,444020.0,10688.0
gssb_get_temp_int,'',tm_parse_status,'',fp_show,'',com_send_rpt,'-61866964903658711507093914733392759324 &Ia'4',obc_set_pwm_duty,'6318182657243791063 11795566965754365564',0,6.888389587402344,444020.0,10688.0
fp_set_cmd_unix,'-999865253249917463 190908535922208558952179717510681905955 -1310802087 335428362012465882522485507072854036949 -334723500353694384574168657849638786003',gssb_burn,'',drp_ebf,'1873462675806167986',obc_get_sensors,'',tm_send_from,'[jG 167011466793733096983519885514458681899 -2976622549078169140',-6,6.241292715072632,444020.0,10824.0
com_update_status,'',tm_send_status,'-1077448837',tm_set_ack,'-1717092476 14402463348713668289',gssb_fss_get_sun,'',obc_set_tle,'4009074139239356691 :I+',-6,6.4550230503082275,444020.0,10936.0
gssb_set_burn_config,'2369862359768584893  -1291515145 57221605871580175152931446148922254947 -161067717343996282483791753120817824838 -334777032132172513321183580349709723138 175881155611670668513506701971566038666',gssb_set_burn_config,"'-4478218997479663189 6484569110815769954 -5559390360082088127 295383597 0J),. Ih 4112206366406097677'",gssb_fss_commit_config,'',gssb_burn,'',gssb_set_addr,'-163405460477154396845251559725474088171',0,7.1171581745147705,444020.0,10912.0
fp_reset,'',com_send_rpt,'Ef{ 310607954149794477880852503664584210469',gssb_get_status,'',rw_get_speed,'',help,'',0,7.392496109008789,444020.0,10952.0
gssb_fss_commit_config,'',obc_get_tle,'',gssb_fss_get_sun,'',obc_pwm_pwr,'-127488051160799362542469795078544908021',gssb_update_status,'',0,6.466523885726929,444020.0,10912.0
com_reset_wdt,'127437421854531167949972172449578088454',obc_get_time,'323579457253461234765547899114147753145',gssb_burn,'',com_send_rpt,'10190980007414887514 690865420',tm_parse_status,'',0,6.964353799819946,444020.0,10672.0
drp_ebf,'-287164771817497087033325978749418238537',fp_show,'',gssb_get_uuid,'',gssb_get_sun,'',obc_get_mem,'',0,6.889635324478149,444020.0,10808.0
tm_set_ack,'-4360630975328665732 3693939583852668088',gssb_burn,'',com_send_data,'qew',gssb_get_status,'',fp_set_cmd_unix,'-298807323268335296075117847728669299487 -6456067352569723957 83688168265371928116767836987809678054 14674432003123243398 f{',-11,7.313275098800659,444020.0,10672.0
gssb_fss_get_sun,'',eps_set_heater,'8325094347486184789 JJ7]Z-j',com_send_tc,'5947646296450243466 7081120611584853860',obc_ident,'',com_reset_wdt,'$&zQlq',-6,7.6100170612335205,444020.0,10824.0
gssb_arm_manual,'-259345153440302964879669819873285156048',drp_test_system_vars,'',obc_update_status,'',tm_send_status,'-2070311659',drp_ebf,'75384596573638891747812021609666967729',-6,10.179189205169678,444020.0,10900.0
gssb_scan,'1LR 12674946398641550554',fp_show,'',fp_show,'',drp_clear_gnd_wdt,'',gssb_get_status,'',0,7.381428956985474,444020.0,10688.0
com_send_tc,'-1253821177 -133909708',drp_add_hrs_alive,'-1643405608',com_send_tc,'/cAXp=q^ 7609468297963514381',drp_ebf,'-294103481596410059671640015224389589998',gssb_select,'6728958287666248116',-6,7.517754554748535,444020.0,10912.0
com_get_config,')A9ZRabM',obc_get_tle,'',gssb_arm_manual,'',obc_get_time,"';q2bf""~$Rw'",gssb_burn,'',0,6.972478151321411,444020.0,10656.0
drp_clear_gnd_wdt,'',com_debug,'',gssb_reset,'',com_get_node,'',gssb_update_status,'',0,7.177093505859375,444020.0,10656.0
rw_get_speed,'',com_send_rpt,'1338369782819644684 m<w=vDD',com_send_data,'2449630880483866337',gssb_fss_get_temp,'',gssb_unlock_config,'3480923393521309596',0,7.327877044677734,444020.0,10792.0
gssb_get_model,'',com_send_rpt,'-1245248143 -iQ}9',fp_del_cmd_unix,'',obc_set_tle,'2351160171314138238 -955539670',obc_prop_tle,'-1249207003392532517',-11,6.788405656814575,444020.0,10900.0
gssb_scan,'999928030 u;uyJgx&',eps_get_config,'',gssb_get_uuid,'',fp_del_cmd,'4485538998677228811 490145929708152895 2019904790797485738 5152569900581817882 29895510225421574588926520948906191363 427029676036320113',gssb_antenna_release,';yUO^e -1525743163 a 4245882432489792568',-6,6.40376877784729,444020.0,10912.0
obc_update_tle,'',gssb_antenna_release,'-199558883 8046002062895933177 12945194737797410801 -902712227970464248',fp_del_cmd,'-101588286207198501731587450301538369769  4468348047758620061 -98592644077413707609888989141945121954 767841864 -301462776292955144091484086937462776677',tm_send_all,'212528760514597585746111904882777612332 6770169841410027911',com_debug,'',0,6.954531192779541,444020.0,10684.0
com_ping,'-58699557833978228731842531704755892540',obc_pwm_pwr,'J>6-YUQYDK',gssb_get_status,'',drp_clear_gnd_wdt,'',obc_set_tle,'a 268506259168923832336255531319041821351',0,9.29720139503479,444020.0,10692.0
gssb_fss_set_config,'-248305785508713205000740250888335550996',com_set_node,'12911876117247468835',gssb_msp_cal_temp,'1073637599660203758 336441746224571580291536842113384217844',tm_parse_status,'',fp_set_cmd_unix,'460328838868700648 10669672434221890769  13982975234073513978201688207055535045 306250373715043408465444727806945416524',-6,6.4954259395599365,444020.0,10896.0
drp_set_var,'-4249242211195032067 921372232',gssb_fss_get_sun,'',com_set_config,'-14304716756332658240545006013137911544 703226163',obc_reset_wdt,'',fp_set_cmd,'15513560663662895956 736157040 8921176301225720763 -2301277643356973934 334410995849211226470475756993447920619 1538436355 319930863395441306581369622660764276831 XH 9203846077304108011 322534113729112852620422713925829345211',0,6.935894966125488,444020.0,10632.0
gssb_msp_cal_temp,'14998690969031965173 900456762983379947',gssb_get_temp_int,'',gssb_fss_get_temp,'',com_update_status,'',test,'-159292282',0,6.96919059753418,444020.0,10680.0
gssb_get_model,'',obc_set_pwm_freq,'-4275385205912631824 )X^FE8P',test,'-894064030',com_set_node,'-120558004708518350487211935795024070219',help,'',0,6.9181084632873535,444020.0,10640.0
gssb_commit_addr,'',com_get_config,'-5112615564937512312',obc_debug,'l&`N2;G7',fp_set_cmd_unix,"'18380774113058162500 15920837084868016454 4o<4x"".R -5780127014940664998 15449058029783682916'",gssb_set_burn_config,'182081204583076079644666633288325671428 4414277071461791172 169182831363611390088059584748545811799 -4375137131674101730 2695428360410024913 5038499134158472194 -110307582623631401314584481182663885369',-6,6.780957460403442,444020.0,10684.0
com_reset_wdt,'5159289987862589419',gssb_get_temp,'',com_set_node,'3397214066312331866',gssb_get_temp_int,'',eps_get_config,'',0,6.947787284851074,444020.0,10664.0
drp_ebf,'109435258173088342154693064491900589906',gssb_commit_addr,'',obc_update_tle,'',obc_prop_tle,"'%U,Wa]KG('",gssb_msp_get_temp,'',0,7.111308813095093,444020.0,10656.0
tm_send_status,'1154547261',gssb_get_version,'',obc_get_time,'3J(',com_send_rpt,'-101021451604100646482389218060541239510 -6490736376262566292',obc_get_mem,'',-6,6.514301061630249,444020.0,10720.0
set_state,'238771044925312194 54uw*+W -2140011717',drp_test_system_vars,'',com_send_rpt,'-1871054156 76154927536431536525575585289271644083',test,'-339549637891638713399746925189676225074',set_state,'933333809 -71765031201761817910645497506353810475 1651985221',0,11.426520347595215,444020.0,10680.0
gssb_get_sun,'',tm_send_from,'[:}| 61062203222539874654279368687150668393 -439104472',obc_get_tle,'',fp_test_params,'18770861522772969833146074691077717680 8647543572548655832 1586229335',gssb_burn,'',0,6.929240465164185,444020.0,10912.0
gssb_msp_get_temp,'',obc_pwm_pwr,'9354234500972064434',tm_get_last,'633246995',gssb_get_sun,'',com_update_status,'',0,6.983751535415649,444020.0,10848.0
gssb_reset,'',gssb_msp_get_temp,'',gssb_commit_addr,'',fp_test_params,'-84928687711962629315320253780793433252 O#t 4846776628854569553',gssb_set_addr,'-250689238703937033714416838690387833198',0,8.573519229888916,444020.0,10960.0
obc_prop_tle,'183744106139921825468480427601784547223',obc_update_status,'',fp_del_cmd_unix,'15765084301609623621',gssb_unlock_config,'919417291',gssb_pwr,'51777632474533884805627372553685129058 -130508076',-6,7.248367547988892,444020.0,10912.0
com_set_node,'_]wUE',com_send_data,'-1013763440188099441',drp_set_deployed,'-106475951',fp_set_cmd_dt,"'-7887673619891080879 3920450983147592307 1778299620033289343 926734477950904625 jNqHvc""r%'",fp_set_cmd_dt,'1220462507098873000 16080498761455917765 dsoTvb -337289016155630375643866326470782654129 6741083536051972731',-11,7.30513072013855,444020.0,10828.0
obc_ident,'',gssb_msp_get_temp,'',drp_clear_gnd_wdt,'',fp_set_cmd_unix,'1568008865412795281 -1503456344 -1639344595 1995239192 263358264610042584519926540734115498482',gssb_set_burn_config,"'-889730531 585410496060499523 -318523103629391768985763041275134987638 -308135237787438486281898111444975770350 MF2,>-E 14605983902396562682496674016055438369 485476938024330464'",-11,6.508594512939453,444020.0,10652.0
fp_set_cmd_dt,'1475228073 11142881354829354048 z%H 1847087286129299776 12658835215618941928',tm_send_all,'-98245706872118334227518323631062445863 -1149792109',gssb_unlock_config,'4998980800308660527',obc_set_pwm_freq,'708868582437659461 jCrjI%T3)',gssb_set_burn_config,'9664520949070458767 217516749680239143005112987181548528255 -887066778340350994 1886414270 -23902216758250619044959457992394958458 8820125323259547221 u^',0,7.1551432609558105,444020.0,10544.0
drp_ebf,'-4587065445514858894',obc_get_tle,'',gssb_get_uuid,'',gssb_msp_get_temp,'',com_ping,'^BV',0,6.892253637313843,444020.0,10692.0
obc_prop_tle,'',drp_get_vars,'',tm_get_last,'3329485391718601947',drp_add_hrs_alive,'1693549443',gssb_arm_auto,'14463022242444060137',0,6.705612421035767,444020.0,10828.0
gssb_get_temp_int,'',com_get_config,'32468768835699007119404210250773772279',set_state,'-5214189218888443223 18210317389571465714 -114733308602998286291562271990067808482',test,'4513306632586269123',tm_send_from,'14086263034483541110 -258047179676155979093404323823737901258 -1066660199',0,7.190493822097778,444020.0,10616.0
drp_set_var,'17275771688651226772 7969387472564372388',drp_add_hrs_alive,'-5894814870263563570664020552961205601',com_ping,'758473365',gssb_scan,'5037288169961126500 9414050439143126656',obc_get_mem,'',0,9.48157286643982,444020.0,10596.0
gssb_arm_manual,'-4481073149177495553',obc_set_pwm_freq,'-4104662590079312526 -3714336383205368577',gssb_fss_get_temp,'',gssb_fss_get_sun,'',tm_send_last,' -192087743845643231342315068445390217611',0,6.960728406906128,444020.0,10560.0
fp_del_cmd,'330802202 249604419348944326053997043573115188640  4578946543945434161 7416669161415051272 w=',com_get_config,'-177296280454263845416336420513368145394',gssb_fss_commit_config,'',rw_get_current,'',fp_show,'',0,7.248955965042114,444020.0,10876.0
com_reset_wdt,'-289303539321581594242771079052309622462',com_ping,'6199519802480704503069270336957618413',obc_get_tle,'',tm_send_last,'` 149871840684224215278504927496180690990',gssb_get_temp_int,'',0,9.216838836669922,444020.0,10884.0
com_set_config,'2242522370942236856 54895132966303761826297427506362737428',gssb_get_model,'',tm_send_all,'11897093629689091946771857035263612114 9521228920582228956',obc_get_sensors,'',gssb_fss_set_config,'-1614725254189463024',0,7.019218444824219,444020.0,10660.0
gssb_arm_manual,'16523679576721810548',gssb_fss_get_temp,'',gssb_arm_manual,'d=h7',com_send_rpt,'7725812546596602915 -701883489',eps_hard_reset,'',0,6.938391923904419,444020.0,10660.0
eps_set_heater,'-7312667405251175004 4760607630995003012',gssb_pwr,'8763316977180418300 6431221155514297830',gssb_get_sun,'',com_ping,'-2868008899962924694',com_ping,'-117801634381935236144622974626062323050',0,12.251773357391357,444020.0,10680.0
eps_set_heater,'4209859723027284800 948412213',gssb_burn,'',fp_set_cmd_unix,'654037848 244019713109670090621430239294848449292 GtoL5 -4602664903291562353 725664979',gssb_fss_set_config,'11327333367510011740',com_send_rpt,'9052808306295654550 1768223660',0,7.064391374588013,444020.0,10928.0
fp_set_cmd_unix,'12250430438768189964 c{.#ME f 207346234997244905995127201664945920146 13202616248180569720',tm_send_last,'97741730 -115432615689505373533911014444228343183',com_ping,'-8982020047642284521',obc_debug,'1514605864',drp_set_var,'5GYeg^zr -265298124652214890254829296106223874626',0,9.272430896759033,444020.0,10908.0
gssb_get_sun,'',fp_set_cmd,'' -810099674 979847200 8850232421439193520 -240697436453934561949892522502246452440 6819808603072427327 Zp7;RcpQ -1738079036 c -6323851871109982198',tm_send_last,'J)8.PAQGh 6696074369415013752',drp_clear_gnd_wdt,'',obc_debug,'-58568923742172241646662796050231770396',0,6.940280437469482,444020.0,10608.0
drp_clear_gnd_wdt,'',set_state,'-2046822087 2448122118943826883 7216396472235958448',gssb_burn,'',obc_set_tle,'r 14599883189726329961',gssb_select,'886974654531073840',0,7.299796104431152,444020.0,10808.0
drp_ebf,'1776881908',drp_get_vars,'',tm_send_last,'-68768125 809599387839013773',gssb_select,'-1066186173',gssb_get_uuid,'',0,7.139333486557007,444020.0,10832.0
drp_get_vars,'',set_state,'-19157474 758225441305724044 -1203919377072762150',gssb_fss_get_sun,'',gssb_unlock_config,'55198845810829183993732366466481263767',eps_hard_reset,'',0,7.002984046936035,444020.0,10648.0
fp_set_cmd_dt,"'s\ 1831701065 -196321938895241352267109836394700064507 -211637800932344257476287778493117212929 ,3q4r'",gssb_get_status,'',gssb_update_status,'',com_get_node,'',help,'',0,7.069951057434082,444020.0,10704.0
obc_ident,'',obc_prop_tle,'qPEqLh5#|y',gssb_fss_set_config,'-1470114183',gssb_fss_set_config,'I8',fp_set_cmd,'7557419384766736741599644823774614054 K$wQamfun 605428084289131987 -8709608813480761812 1202488012 *a/B5xi -275296477740518878013429520999716650522 1485391148319627005 -1549830242 76314398872890890996787015734494652662',0,6.996963262557983,444020.0,10900.0
gssb_fss_commit_config,'',gssb_set_addr,'6pXkq',obc_update_status,'',gssb_msp_get_temp,'',drp_add_hrs_alive,'1318805948670336223',0,6.8890697956085205,444020.0,10880.0
tm_parse_status,'',obc_debug,'-4833455452950247132',com_send_tc,'176857429996563353936257078582548994260 3436711233543028816',fp_set_cmd,'8969169899416166317 -6686016166908801321 -8842895098197711432 -992651476 -1513629569  -248802188565313346366544393021522544195 -1303319083 -4913292080244283867 {C.$-mcYZy',gssb_set_burn_config,'=uEJ 4019861396307806238 -2421477684267175609 30957540668237731012870882077596141639 -2679568275743663653 -987195246 Tv]`!{0',-6,7.385293006896973,444020.0,10832.0
eps_hard_reset,'',gssb_arm_manual,'r',gssb_get_temp,'',gssb_fss_get_temp,'',set_state,'7552485774035703695 400323184671479731 oH9=pkh\f',0,6.913653612136841,444020.0,10672.0
gssb_get_temp_int,'',gssb_unlock_config,'21144281650709801828055733112065526631',gssb_msp_get_temp,'',com_reset_wdt,'5761373776427679981',gssb_select,'16880999029426409068',0,6.943152189254761,444020.0,10656.0
tm_send_last,'-1337202660 1116616776242210703656855004288322256',gssb_update_status,'',gssb_set_addr,'-55946207008126921002599210339710818262',tm_send_status,'-6981660711300995250',obc_update_status,'',-6,7.152060031890869,444020.0,10940.0
com_debug,'',gssb_set_burn_config,'3127667359617956683 18006018250452457242 179996065995138200658965002640598364924 770455862 8467341783479206255 -7745150148860744027 pA%',fp_set_cmd,'5034982142628662994 1401806326 969454909144154262 16464656163880717802 69747969506025427062822626937883871678 -728454618 +dJgF$ 5341129688177313854 e 12688475348793407817',gssb_unlock_config,'325353810747163181970436583934819712413',com_get_node,'',0,6.901313543319702,444020.0,10616.0
tm_send_all,'87831221738407619970004875799270994062 -1017178729',obc_ident,'',obc_pwm_pwr,'=',gssb_msp_cal_temp,'6438201833031239892 -220967643672186898693938913544512339556',rw_get_speed,'',0,7.490574836730957,444020.0,10668.0
gssb_scan,'1267297804 992415884335313638',fp_show,'',obc_set_tle,'-337810539810712863935401884261334043823 10814590203970541980',rw_get_speed,'',gssb_scan,'5907542611460918755 580064588407376583',0,7.17071795463562,444020.0,10684.0
rw_set_speed,'-332553756972722106793509051985752436156 48506445501111810146251362275920994169',obc_pwm_pwr,'30084441243167349075796140476917443965',obc_set_tle,'1016398453 -1570494502',obc_update_tle,'',test,'lQ?',0,6.933940410614014,444020.0,10644.0
com_update_status,'',fp_reset,'',gssb_get_temp,'',tm_send_status,'3404149231386810159',test,'315765601321526736',-6,7.952893257141113,444020.0,10692.0
gssb_arm_auto,'353837853',fp_del_cmd,"'-5325374662490038518 K0"" -141989101362113486224068073998730658161 -303915153694083759 -4307730002735223301 1838113010'",drp_test_system_vars,'',fp_show,'',obc_reset_wdt,'',0,10.632174015045166,444020.0,10588.0
gssb_reset,'',com_send_rpt,'-259752856 \XL>k1OH',com_send_cmd,'DO$6 -6590745826622327905',obc_update_tle,'',fp_set_cmd_unix,'-2483806903834871239 ]{vC U `6K`<b q',0,6.522711277008057,444020.0,10596.0
gssb_get_model,'',com_send_tc,'548577886 1141037820152820061',fp_set_cmd_dt,'5852778593424021500  -291968797342305115156341459853333587517 6721551799693385248 48075804405850985157283265486349390740',obc_set_pwm_freq,'7720575018382820659 g}J',obc_prop_tle,'150942811661072537665286613047013961239',-6,8.362645864486694,444020.0,10880.0
eps_hard_reset,'',gssb_scan,'-1621577619 176622686682279159892543176916193604445',tm_send_status,'[)3:}',fp_show,'',com_update_status,'',0,7.764061212539673,444020.0,10672.0
eps_update_status,'',gssb_get_burn_config,'',drp_add_hrs_alive,'-307542795816767650981621308935330434445',gssb_msp_cal_temp,'14542694209477463669 -7172210673908465307',obc_set_pwm_duty,'t1X&AIQ 13572621958253205343',0,7.175215005874634,444020.0,10656.0
gssb_reset,'',gssb_scan,' 331108859',gssb_get_status,'',gssb_update_status,'',gssb_update_status,'',0,7.214697599411011,444020.0,10656.0
obc_prop_tle,'-208503985002468927316691484125933572927',gssb_set_addr,'5088423048582386384',fp_show,'',tm_send_status,'9q',eps_get_config,'',-6,6.870765447616577,444020.0,10672.0
drp_add_hrs_alive,'rKU33E',gssb_get_sun,'',fp_del_cmd,'200063517252584769294124958920444147124 e-o*xqpG= 9989572192021996394 HA 6849129911273087130 -1697597604694763200',gssb_update_status,'',gssb_scan,'4031072570950406700 312049929722619146355148829178208108813',0,6.896369695663452,444020.0,10552.0
com_send_tc,'10014272993526644912 `SAZD4jpK',fp_set_cmd,"'-1267225624 3356166362281139907 8329037979405747420 33593529154186370780798748055474565326 45094539226261416833598025963612766901 JtX qn@0a/y\""W 1743927699 2334761736759896286 j|in3jU'",gssb_get_temp_int,'',test,'2031801899',com_send_cmd,'129889637484836121289432498925726798264 25417971718192455261466439027099663615',-6,7.4151177406311035,444020.0,10692.0
gssb_get_model,'',obc_set_tle,'14712527403226995083 ba',obc_get_mem,'',gssb_msp_cal_temp,'4010317176638357710 15642728454638777367',obc_update_status,'',0,7.699746131896973,444020.0,10628.0
tm_send_all,'709338514 -6045557900522172529',fp_del_cmd_unix,'324593434007097490223599775641580033041',com_get_node,'',gssb_msp_cal_temp,'12140929003637016228 mi*UYgu',tm_send_all,'R 6190507336287299767',-6,6.314577102661133,444020.0,10656.0
gssb_get_version,'',fp_set_cmd,'%_ 10139327443439547708 qJ{@ t2Wd<GU -137817948149208915130534095293113885547 16172008134842469846 6369448962624802363417350846120648196 4953708820863410770 YRy'v!N 261977185803933496843470778636197789591',gssb_get_temp,'',com_send_tc,'-4086914483822500563 -68364145481527289691410196528911835186',init_dummy_sensor,'',-6,7.46408748626709,444020.0,10692.0
rw_set_speed,'[^\E&!gjcw 174461005609803046',obc_set_tle,'4781006080620126301 1994200814',obc_get_time,'30242798',com_update_status,'',gssb_set_burn_config,'-8986428061367724213 1369492083305205519 319578654934975187498121693772997400332 -89705778 -309696084513644923981981581986964208225 6051761407091649366 72770426719183099562262956543707429768',0,7.481548309326172,444020.0,10696.0
tm_send_from,'7784741959496504771 -1358937864 -887146205',eps_get_hk,'',drp_clear_gnd_wdt,'',gssb_set_addr,'1272791610',obc_get_tle,'',0,6.928778409957886,444020.0,10892.0
drp_add_hrs_alive,'-4742425429519279758',init_dummy_sensor,'',eps_get_config,'',gssb_arm_manual,'11690129201495963792',fp_set_cmd,'10804026809498011756 -1073080284545286539   -1745392300540490329 p+V%yu?x@F -1227671141 1551430895 6496725273873925617 320985087010557285',0,7.201008558273315,444020.0,10976.0
drp_ebf,'76280961441448953373172443149557126436',gssb_fss_set_config,"',?3WbjI'",eps_update_status,'',gssb_commit_addr,'',com_get_config,'8428157771021454869',0,7.015108823776245,444020.0,10792.0
eps_get_config,'',com_send_cmd,'-4219819992376252517 -3087955615962704353',fp_set_cmd,'7401495509426157070 91062479 -314717185332727489592278122292215965256 -1482153798 98790709012132507499163195768727878273 {Kc$@0Y N -507009185848589836 679959090 255955294867047884734618627461712200697',gssb_arm_manual,'-1916507627',test,'5-><FE%',0,7.162353038787842,444020.0,10668.0
drp_clear_gnd_wdt,'',test,'-927048106',gssb_get_sun,'',gssb_unlock_config,'1550681499',fp_set_cmd_unix,'13785678698464150128 154981031240319702010589876332220879346 847046168 -1448161711 18039107831552543155',-11,6.578487873077393,444020.0,10944.0
set_state,'-924695458 193994345291276809727400638466611167738 ;;',fp_reset,'',obc_update_tle,'',gssb_reset,'',test,'12217666878070910518',0,7.068722486495972,444020.0,10668.0
obc_set_tle,'17675595593307779416 -1441459066',fp_del_cmd_unix,'180286933654890166574397374012265745427',obc_prop_tle,'72330025137861504',gssb_get_version,'',tm_send_all,'-291993736452106584522325723226312206288 -1699641982',-6,6.255778074264526,444020.0,10612.0
fp_reset,'',obc_set_tle,'12797261090493683357 -1157467420353916288423954361124783582',fp_del_cmd,'-z~N)q 261023337 -4083159519657595874 -1184704007 %o)xo)wa 161529390211776813109467267288995722544',fp_del_cmd_unix,'92202922175204972949606049140555965622',gssb_arm_manual,'269571037610884573953970774435023985354',-6,6.515132904052734,444020.0,10720.0
drp_add_hrs_alive,'-1608512450',gssb_reset,'',gssb_get_status,'',obc_set_pwm_duty,'1638094239158073425 -1059003121564974198',gssb_reset,'',0,7.0774312019348145,444020.0,10652.0
gssb_select,'9073094577117423284',obc_get_time,'7563128499364025898',com_set_config,'-97007308433491886996337766818423215078 356632565',tm_send_from,'-1010723615 -9075342901340480657 wU',eps_set_heater,'3772691626244057512 1455695299554822561',0,7.1228907108306885,444020.0,10632.0
fp_test_params,"'n(7v,Ok5 -444665764 16519023426395190086'",obc_set_pwm_freq,'112126572 854399515837825960',drp_get_vars,'',gssb_msp_get_temp,'',fp_set_cmd,'-6642166060624994815 289551187273751808788027926430337259393 g]BrW<jC -1550343975 ?$m 89195294 245736499354132997213866563299610920964 10071954748777990133 lJBS -22161117247906361896400242979800862512',0,6.972802400588989,444020.0,10660.0
obc_set_pwm_freq,'4630002379480558617 10274667299066063392',gssb_commit_addr,'',eps_hard_reset,'',tm_send_last,'1760312068797383166 211523757804627036493297450022638196146',gssb_fss_set_config,'10437396261523862748',0,7.172662258148193,444020.0,10608.0
eps_get_hk,'',gssb_fss_set_config,'18095750859014840402',tm_get_last,'32394705635534313022442046295881793730',fp_test_params,'15250518397404757125 B>h 12884940762428622488',eps_hard_reset,'',0,6.874309301376343,444020.0,10632.0
gssb_fss_get_temp,'',obc_reset_wdt,'',com_set_config,'-789946576 427372445',gssb_scan,'150994396285827045 -632715517',rw_set_speed,'18061475166386685570 -531694454',0,7.382874250411987,444020.0,10900.0
rw_set_speed,'3R!h{fid! -334111322988186463626813632644023240910',gssb_scan,'12910167804831002364 7141039112524734494',eps_get_config,'',tm_send_last,'~ 182177097253681737894286250662844130145',gssb_get_burn_config,'',0,7.081725835800171,444020.0,10688.0
rw_set_speed,'dfP 9111490176916219971',drp_test_system_vars,'',fp_set_cmd_dt,'42298062651029773722058639212239311247 2092572784834535275 447707058 -2034259739 -285411911438551474006201008295877163301',gssb_commit_addr,'',tm_get_last,'-1555416857141264525',-6,10.089552164077759,444020.0,10720.0
tm_send_from,"'D;], 67374344914900410965704829743254705419 3548391227317460557'",com_send_rpt,'4259289949072902506 m*5',gssb_pwr,'2924110863931961059 18289441685731059552',eps_set_heater,'7x<(\ ^v(?',drp_get_vars,'',0,7.577162742614746,444020.0,10636.0
tm_parse_status,'',gssb_scan,'<9g}L[ 171725759136632962269196501023711419287',gssb_get_sun,'',obc_set_pwm_freq,"'xXOrQ""Q& -146116715426013013167480036617928429284'",obc_update_status,'',0,6.9303812980651855,444020.0,10812.0
com_update_status,'',drp_test_system_vars,'',gssb_msp_cal_temp,'_;q99 10601278803299809466',drp_ebf,'5263685126629627268',com_set_config,'1099929465351546540 E+xJ|ieIDw',0,10.412665843963623,444020.0,10672.0
obc_ident,'',com_send_data,'|B^-9qo',obc_debug,'6316145080996792217',com_send_cmd,'820582321696705380 Nf\nzANuL',gssb_arm_manual,'^OM',0,8.259114980697632,444020.0,10660.0
eps_get_hk,'',fp_reset,'',fp_del_cmd,'-7976903347516618861 -17639703100084585286099237767846451360 -239626309 1380989887 241708544222249052230688860038695310879 905559194',rw_get_current,'',obc_set_tle,'-6032712363170499422 4584353555289807804',-6,6.472909688949585,444020.0,10680.0
tm_send_last,'120835871068954015656687531986518673412 15736867709230853032',obc_get_tle,'',tm_send_last,'12786158551002876495 887706526',gssb_fss_get_sun,'',init_dummy_sensor,'',0,8.03522276878357,444020.0,10828.0
gssb_get_status,'',rw_get_speed,'',obc_update_status,'',gssb_reset,'',fp_set_cmd_dt,'11521805642042740009 |@ 144502287997966055199515746934789885284 8223014013245141232 4MwjFscG^',0,6.991860628128052,444020.0,10648.0
