Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_fss_get_temp,'',com_ping,'85276010127806012588275763227852263342',fp_set_cmd_dt,'-458107937 7062072959500934900 6979735193395957139 +&@8$R -326740259540155295172452756991964689792',tm_get_last,'-337483472430373260941679341549603509733',tm_parse_status,'',gssb_get_uuid,'',gssb_reset,'',rw_get_speed,'',eps_get_hk,'',obc_debug,'258394235146697566951314843906856127309',0,23.68480134010315,444020.0,10940.0
tm_send_status,'15512067635909940422',obc_update_status,'',gssb_get_version,'',fp_set_cmd_unix,'8224579330899592189 4673953333483281479 2170042174729405934 44595176 -1335145505',rw_get_speed,'',fp_show,'',obc_pwm_pwr,'-9019926796387051797',gssb_fss_commit_config,'',tm_set_ack,'49291679773762207153763350156269378688 1616038045',gssb_pwr,'T1k#SCy 6834082136745165237',-6,24.121012449264526,444020.0,10948.0
set_state,'10665858745564509193 ZL>HU:G}dT -275777319',gssb_reset,'',fp_set_cmd_dt,'XN>: -1995989219 6740773950635848119 -268522935807618315060822781589610218497 #<\',obc_update_tle,'',tm_set_ack,'-28309413945329401109386236440990218053 V',drp_add_hrs_alive,'482144312337258796',set_state,"' 1150692143 )""V_#pi/C'",rw_get_speed,'',gssb_get_temp_int,'',tm_send_status,'-1245465879',-6,29.303764581680298,444020.0,10808.0
gssb_get_model,'',com_get_config,'174932976',com_send_cmd,'-1795114670 Yx*+R',obc_get_time,"'bq'5J(4""U&'",com_debug,'',com_send_rpt,'5252124171892888492 J=Mys>!',tm_parse_status,'',obc_set_pwm_freq,'-1562571735 -157746758631509171194708189831995156760',com_reset_wdt,'417404909',com_get_node,'',0,25.630932807922363,444020.0,10868.0
com_reset_wdt,'cq4h#9',gssb_scan,'-652433641 6811942355564226808',gssb_arm_auto,'1369177988176695505',gssb_reset,'',drp_add_hrs_alive,'7350417101776553872',gssb_pwr,'t8;rrGc{ -1693953110',tm_get_last,'bH3;]',gssb_msp_get_temp,'',gssb_get_sun,'',gssb_antenna_release,'-120245070247552968413993147696977164245 549696852 -2040735494334783319 7842308728971069974',0,29.287407398223877,444020.0,10668.0
drp_test_system_vars,'',com_set_node,'1906323657980981379',gssb_arm_auto,'289411982031012339',obc_update_tle,'',obc_set_pwm_duty,'892907820 2003078545',tm_get_last,'-7174770404451763947',obc_set_tle,'338789404865992665718999313044197091314 -2253335088657125529',test,'1026565226',gssb_get_status,'',fp_del_cmd_unix,'-173019613854471382343048221560353049456',-6,55.77972745895386,444020.0,10660.0
tm_send_status,'17854181959080085686',init_dummy_sensor,'',tm_get_last,'225626101428104855339186294859473590943',fp_set_cmd,'-1342595919  8911070265635404229 1924133845 8610249239096016465 -8958552387318088872 -1206603094 -169064614224012591853829695861393625305 625432756021030730 -1363301537689501427',fp_set_cmd_dt,'-1506257432 12046203197348799560 11322585545662612856 -1638816176994487166 -158506878962648196800786119821597638889',gssb_get_sun,'',drp_add_hrs_alive,'264283825837853152243239056927812412721',fp_del_cmd_unix,'326688212663990551180845988497289995381',gssb_scan,'-23518213174476064228697097048861441774 462490945801911132',com_reset_wdt,'977484424',-6,24.02661395072937,444020.0,10908.0
drp_set_var,'1898040659634356904 -263470697827945660363122671640658534766',help,'',obc_get_mem,'',drp_set_deployed,'935411661',com_set_node,'8626166400074830020',com_get_node,'',eps_update_status,'',tm_send_last,'-9053619647944369486 1185095095',gssb_burn,'',tm_set_ack,'303323275289082484732218638778589205362 81166860681246224139924290191693197702',0,15.935158967971802,444020.0,10632.0
fp_test_params,'-239175935 -5687794016140772181 257710842239514563307686469867501777130',eps_get_config,'',gssb_get_temp,'',gssb_get_status,'',gssb_get_temp,'',tm_send_last,'ObHRNv 6030699493455494337',obc_debug,'12121659631854973444',gssb_burn,'',fp_set_cmd,'-2001804419 5 -30590526487277754070459291876341383719 -1497367487 z($%Q7v# -998272823 485105728 5265794353635860927 2901971406521866798 -156775110560818613389095434840720987242',eps_get_config,'',0,25.628809690475464,444020.0,10892.0
gssb_get_version,'',com_update_status,'',fp_set_cmd,'-254673742061507210473267544211272767032 1774133812 -123947615457059054774581082945838613182 -757703648 176572311653532553038799094539882005740 2377528211702406569 3~/BT ZpCn^F1 4045566270972278040 228363117769048423504531829981819357592',obc_debug,'984527079',com_get_config,'\D-$q&S_v',set_state,'1582848579412791961 e^K_ayY/ 1559581961253268145',gssb_get_model,'',com_debug,'',tm_send_status,'-2659188156845394980',gssb_scan,'-1227816924 -225329216588223019672127352505145758122',-6,23.933934688568115,444020.0,10656.0
rw_get_speed,'',fp_reset,'',gssb_fss_commit_config,'',gssb_arm_manual,'5',com_send_rpt,'-2730441634978311643 4061401977400151977',gssb_set_burn_config,'9170148946657795090 18105965760463177052 -925536574 6368638729531163232 $dfNPeun 7145054625735478787 5715655033671418686',gssb_get_temp_int,'',fp_set_cmd_unix,'-1652594765 6736568559336851564 -7886249085887646382 5050149268934084797 2J9',drp_test_system_vars,'',eps_set_heater,'1750813487 14798817143878416900',-6,12.15031385421753,444020.0,10816.0
gssb_get_temp_int,'',com_update_status,'',gssb_get_version,'',gssb_select,''M[t)o$dS',gssb_get_uuid,'',com_ping,'-4400681786826747930',fp_set_cmd,'24T^FUyBF 1423695405 8989871096356062967 930756654967484296 5230806841951284040 AT K -52677331643878787339658150722497786302 -8937805802386505480 81550958133517922325603816997503945460',fp_del_cmd_unix,'-775243575',obc_get_tle,'',eps_hard_reset,'',-6,9.604618310928345,444020.0,10688.0
gssb_get_model,'',fp_set_cmd_dt,'-783658950 uL:r 15663600821624010293 R 81861840763190148243556019217875258895',drp_add_hrs_alive,'-1120573809984847110',gssb_fss_commit_config,'',gssb_reset,'',drp_add_hrs_alive,'4003451776754905241',com_get_config,'327275828189817710123398114655131017036',gssb_arm_manual,'5251043578253847434',fp_set_cmd_unix,'9103119792130422558 8745742071332076594 1630937320 17530757605025258865 298327071914158329649271077923614925332',drp_add_hrs_alive,'-6915477549293319659',-11,7.684331655502319,444020.0,10660.0
gssb_get_sun,'',obc_pwm_pwr,'-7569923144864289630',fp_test_params,'247868194761636336215698099578541388286 1260789444 56936285',drp_clear_gnd_wdt,'',obc_prop_tle,'5087416491868192391',gssb_get_burn_config,'',gssb_get_version,'',com_ping,'5265413531649685079',gssb_pwr,"'|""[hUk3n 1379760158'",tm_send_status,'178694014678133065905532349102596190247',-6,9.747422456741333,444020.0,10804.0
init_dummy_sensor,'',tm_send_last,'-1242903454 -1567589765',drp_clear_gnd_wdt,'',com_ping,'4317788542615116404',fp_del_cmd,'1873402980 860034219 8505552718456443605 11476131813273742011 -6184877976532143519 J',drp_add_hrs_alive,'18192253072496250197',drp_set_var,'5135812020788172248 ',gssb_get_burn_config,'',gssb_burn,'',com_set_node,'prT/OEdJ',0,9.512383222579956,444020.0,10552.0
gssb_get_status,'',gssb_scan,'7696344841933143367 16404642651523388543',fp_set_cmd,'-209253384952605138414956771235890066093 -6742600063681374006 -238357062238150220111667507366585202815 9504831179280255207 -215969609258624286244598496402713642804 3560660892705674321 -939159532 4106416665100372237 7h[k1PEf&a /OG',tm_send_last,'y ep(~\',obc_debug,'17493420866482659545',com_reset_wdt,'324705241',com_get_config,'0gPG.Aaf',gssb_burn,'',rw_set_speed,'32360529 -1295093323',gssb_get_temp_int,'',-11,6.336820840835571,444020.0,10668.0
obc_debug,'1866759741',gssb_get_burn_config,'',drp_set_var,'6224328618035095368 -2753017427468780753',obc_prop_tle,'vs<?$`nG',gssb_get_temp_int,'',obc_get_tle,'',gssb_get_temp,'',com_send_data,'-291098891946205168640003806161200570475',obc_set_pwm_duty,'-284537399917342662201446367070877812821 105266287481928453521112092915538879864',drp_set_deployed,'-45841278154559285033386927330502305431',0,7.606172800064087,444020.0,10676.0
tm_send_all,'201396372000955198728011235367965986773 -744678571',obc_get_mem,'',gssb_antenna_release,"'-163175956945122340633098908475777660512 Oj3HC,K,R( -2077660994800134163987437445555277608 66312946164748811182755901996127301730'",fp_set_cmd_unix,"'2130903206 1787509147 44811928594334535596610229011183575192 -272780143 l,P2Y)PQ'",gssb_get_uuid,'',gssb_set_addr,'bn&ws]9',gssb_msp_cal_temp,'YASAziO -732806625',gssb_commit_addr,'',gssb_fss_commit_config,'',test,"'o1X/Q+,'",-6,6.447687149047852,444020.0,10620.0
gssb_arm_manual,'/fM',tm_send_from,'-259713056150615498528061097035594006376 -4560152055349576062 <',fp_show,'',com_set_config,'5057458221830311400 -177812082481665421098674498085896225782',fp_set_cmd,'8059610399745323867 -720953838 -6932370635018722538 U-S 3012507771237369437 C -s`2P[= RW(`[H2G -117628438355554295221481831919716686337 8229249556783658611',gssb_set_addr,'-1146439012',fp_test_params,'296117180123906530199535725120619876786 -3540651320685701096 15297953364397703689',obc_set_pwm_freq,'v$Sf1V_ 3137844080010613157',com_debug,'',fp_test_params,'9195556551422935374 14677986744003711043 -294891622394160441032254079311582787434',0,7.249046564102173,444020.0,10688.0
fp_set_cmd_unix,'4586645328445727866 1252062792 10473696222408386349 12520521217614714747 4596650810757514492',tm_send_all,'4922735340567259390 -1934053305',eps_hard_reset,'',gssb_antenna_release,'-162698106 -4384001519696552955 -4018918960026784819 -334976810843458103856318005532825539713',gssb_select,'-264179823698714897213918737015576873130',gssb_commit_addr,'',obc_get_sensors,'',eps_get_config,'',fp_set_cmd,"'+""W2!USo 1998213450 267060233 mp -7803357361991095628 8350185519702757957 -8140056843120761071 1672756863840602217 16384653870773192178 3829784000785967'",fp_set_cmd,'-8482976100954909573 -4800608972622494773 1307632896260757299 a/ -7762527250276663613  -4505675987096437680 12337040986074035221 -224577746123019788507572396128606831449 43557900242129464105270321609340195342',-6,6.31827449798584,444020.0,10688.0
obc_set_pwm_duty,'*4l| -2948851111122910667',obc_set_pwm_freq,'9184594256690580335 -1666610525',tm_send_last,'-1827469786049478512 AX^a',fp_set_cmd_unix,'-4737738509363257548 15261039547119927773 -639601604 137695380110207130214230693273887493546 -5041188659909438749',gssb_msp_get_temp,'',gssb_antenna_release,"'PbUw719h, 8450504291544298745 1094313995 Mga!5,am)i'",eps_update_status,'',gssb_fss_get_sun,'',eps_get_config,'',gssb_get_burn_config,'',-6,6.488424062728882,444020.0,10680.0
obc_reset_wdt,'',rw_set_speed,'14981933125373168421 ',obc_ident,'',obc_get_time,'1024723538740144080',gssb_msp_cal_temp,'-9180771922950540418 1958804419',tm_send_status,'3516845539908485537',com_set_config,'3@w[I+$Fv 4645981560956697369',obc_debug,'-2030438887',gssb_set_addr,'.wKv2',gssb_fss_get_temp,'',-6,6.640361785888672,444020.0,10948.0
gssb_fss_commit_config,'',gssb_fss_commit_config,'',obc_prop_tle,'-83387349565357585637378995258718455530',obc_update_status,'',gssb_set_burn_config,'-335471806295652584347391905120027848938 FdBQ[ 10137820647778372075 G> 3024131747345321684 15337284435468780573 -80852873',fp_test_params,'RR3G`q2^ 323851449623420121807069048551884794645 9168312546050659542',com_send_data,'yF+cJP',fp_set_cmd,'R~VLXcSAa8 1630978137 741075655 6685785196379219339 -260479588598389554354510982226709728842 5489140595859199167 @rE-kg -1086433016 196850500192660682970827792490508182692 -5941098166291797834',obc_prop_tle,'-742841319',gssb_get_burn_config,'',0,7.504918813705444,444020.0,10692.0
com_set_node,'-70062267185437184234129972364445665880',obc_update_status,'',eps_update_status,'',drp_set_deployed,'on)M:dL',tm_parse_status,'',gssb_unlock_config,'8794413778059199133',obc_ident,'',drp_add_hrs_alive,'-1049387426',gssb_get_status,'',obc_set_pwm_freq,'-285525057455179025514900042702445559273 251887803823241307331849021851497416518',0,7.433226823806763,444020.0,10932.0
eps_get_config,'',fp_del_cmd,"'-28569208736211650553144323054285590895 5781120187477344488 -1422296997 1236620719 ""rb9[?wZ 118754866685542551844717115389057398760'",set_state,'-5025925456797568970 -1312367063 16398542964527986707',eps_set_heater,'-859866922 10981717447249143388',com_send_rpt,'781240426 B4RR',drp_ebf,'724512815',obc_get_tle,'',fp_set_cmd_unix,"'X^(ije""aV( -226839971349284347505243249237293067548 8865707467384895776 -282921433707572952643216153812042518355 170101818154489730017733584715990591985'",rw_get_speed,'',gssb_fss_commit_config,'',0,7.281398773193359,444020.0,10956.0
com_get_config,"'w=uEqG""b'",gssb_get_model,'',tm_get_last,'-F(iXv',obc_set_pwm_duty,' iKlgFY',obc_set_pwm_duty,'1&CL--bdu7 oZ1Kl7+VDk',tm_set_ack,'162143707614823779261746924856929773834 4146996703046141004',gssb_reset,'',drp_add_hrs_alive,'-8282790153584618400',obc_get_sensors,'',obc_get_mem,'',0,7.332054615020752,444020.0,10968.0
gssb_get_model,'',com_send_rpt,'1592971438 -137469600628284420708734732702216133371',gssb_msp_get_temp,'',obc_ident,'',set_state,'227120957721796119829795506487894111785 -331007912 28386480198334912525052119778866943176',fp_del_cmd,'439757586 205890102566283986213879213828122566773 13256452681154685009 4954381711729221326 -215530479014494146995830450845308106537 U6#KZ!',gssb_arm_auto,'68266704288093700',obc_update_status,'',fp_del_cmd,'@(dkz -617952127 -1379434111378920529 313219317903997093873620994232037221468 -899360277 3874307556391564328',gssb_fss_get_temp,'',0,7.335926532745361,444020.0,10656.0
drp_test_system_vars,'',eps_update_status,'',rw_set_speed,'-176296510317150419 121502038388288059448563138856265305150',obc_prop_tle,'10540464364008250488',com_send_data,'5207985739602807025',help,'',drp_ebf,'1454884891',init_dummy_sensor,'',com_send_rpt,'P^8N+:z -854024061',rw_set_speed,'6435583524515469648 4544314465365844067',0,11.421386003494263,444020.0,10716.0
eps_get_config,'',gssb_unlock_config,'217117875984183313864349499279424139809',gssb_msp_cal_temp,']n -356780614693516228',com_debug,'',tm_send_all,' 15668417248280569023',eps_get_hk,'',obc_update_tle,'',rw_set_speed,'1559071403872227718 14959152171237473921',gssb_commit_addr,'',drp_clear_gnd_wdt,'',0,7.359460353851318,444020.0,10688.0
init_dummy_sensor,'',gssb_update_status,'',gssb_get_sun,'',obc_get_sensors,'',tm_set_ack,'86075309 -977685507',fp_set_cmd_unix,'}M;jCv -1141551712 -1640088571 eX8<6:0 3923569809627881516',fp_reset,'',eps_set_heater,'3666868595259538651 -1326792677',obc_get_sensors,'',obc_update_tle,'',0,7.316887855529785,444020.0,10900.0
gssb_fss_set_config,'4108028190669826579',drp_get_vars,'',fp_set_cmd_dt,'3774078036120576631 230832387 197233801972025003759207838641292148531 -5057043579735090340 298290916',tm_send_status,'8',gssb_get_status,'',tm_parse_status,'',obc_get_sensors,'',drp_ebf,'8455031087863376934',gssb_fss_set_config,'-2484673168989540077',com_send_tc,'4979746883512621678 93797886538771276405149276369855253105',-6,6.63986611366272,444020.0,10960.0
gssb_get_temp_int,'',tm_send_from,'297951537724745720139638791198652174944 -788133470 -1559200982',obc_debug,'11196535',obc_set_pwm_freq,'Qp5^s@ 7597415863972897004',com_set_node,'10742051501512958434',com_update_status,'',fp_set_cmd_unix,'-488841560 2085470705443751826 5171321669943306774 D| -1305763220',tm_send_last,'232159222800394041031919478320103432819 -248870349',drp_set_deployed,'-2241310576676449718',rw_set_speed,'1629342673 c[Fr~',-6,6.658729076385498,444020.0,10956.0
gssb_fss_set_config,'Xgg;J1',eps_set_heater,'-357454012 G&bC',gssb_get_model,'',gssb_burn,'',drp_test_system_vars,'',gssb_get_status,'',gssb_get_version,'',fp_del_cmd,'-55244926313426728406736228686351372275 F$>pJ/ -3334897343371714527 -236760239313372288680749202032623503559 -337119404952786687623225447182911725784 1344108014',gssb_get_model,'',fp_set_cmd_unix,'1682133195746901330 1018425992084134759 xZ-y]!H -9833499088590779429186897367433879887 -305511180472149531962140608632088955201',0,10.718332767486572,444020.0,10956.0
tm_send_all,'-44034466883290731026978372105884002854 553189982408503942',gssb_get_status,'',drp_test_system_vars,'',obc_ident,'',test,'7788593470915459682',gssb_set_burn_config,'6918601354581785897 -1507660330 12088804682967563904 -767574764 -1102258765 -1073089088 -1655570568',gssb_fss_commit_config,'',init_dummy_sensor,'',gssb_get_temp,'',fp_set_cmd_dt,'-599343389 -8620590944858893123 14389594624283481723 6643756412739623253 5359328989971086622',-6,10.482606172561646,444020.0,10936.0
gssb_set_burn_config,'-301753701016584352579083492782905332419  15459931997136013706 482677340 1728514281525608460 -108581061 8301646965397471140',com_get_node,'',tm_send_status,'461534760993561850',fp_set_cmd_dt,'-182395081 -5283718603448627656 -2159736515373993973 9851698329914782807 _$.c',obc_get_sensors,'',fp_test_params,'-1004389594380502804 m{x\\3i7K -960059930517267821',tm_set_ack,'-181059307124226650144331269646619893891 zby<vV{?mV',gssb_fss_get_temp,'',obc_get_time,'243125103086858414809324833242097066211',gssb_scan,'4613254965870408822 1144802385901495132',-6,6.620699167251587,444020.0,10952.0
fp_set_cmd_dt,"'-1234693036 -310035662660026728772666004921549807633 ""f/(;a&H -2379385746223296090 4166493370645729658'",gssb_get_status,'',gssb_update_status,'',gssb_commit_addr,'',obc_update_tle,'',gssb_get_burn_config,'',gssb_update_status,'',com_send_rpt,'-9006634523904106139 4002320642322372929',eps_hard_reset,'',gssb_reset,'',0,7.306664228439331,444020.0,10904.0
drp_test_system_vars,'',gssb_fss_get_temp,'',drp_set_deployed,'-77110224604099169629921583493935599403',gssb_antenna_release,"'-1209821412 -5504206341698365995 ,zEfK|H7AN '",gssb_set_addr,'-1543577937',drp_ebf,'18035277254464657726',drp_set_var,'8860464069902154338 -605957937',gssb_get_model,'',gssb_update_status,'',gssb_antenna_release,'268903994537663004481278170465951049750 5607494321979738479 16679512861000944203 -228562041',0,10.960909605026245,444020.0,10688.0
tm_send_status,'1599295516',fp_del_cmd_unix,'5402075239141293870',tm_send_status,'13544350712470498237',gssb_fss_get_sun,'',gssb_arm_manual,'-81553078033742286988711580952233283504',com_send_data,'16447478662142743688',obc_reset_wdt,'',drp_ebf,'8143888695041545022',gssb_pwr,'-873869544 ',tm_send_all,'626226397806033463 -3740995566510305859',-6,6.434291362762451,444020.0,10568.0
tm_get_last,'-1350101288',eps_hard_reset,'',eps_get_hk,'',tm_set_ack,'-3608190368219434478 -134912929711302721942535111395752007941',rw_get_speed,'',obc_prop_tle,'&',tm_send_from,'296366968094123629142964398773126447394 1857004952 (n3rjiR+m',com_send_cmd,'18136942584842160979 -876161747',obc_reset_wdt,'',gssb_get_sun,'',0,7.715681791305542,444020.0,10676.0
set_state,'-95232482850950200354478296222256720547 12586431820656748413 -LmAN',com_set_config,'6666804859854679374 1881402699',gssb_msp_get_temp,'',gssb_msp_get_temp,'',gssb_unlock_config,'-193799870632414007259359338150080593378',obc_update_status,'',gssb_pwr,"','H 14449612485765671989'",drp_test_system_vars,'',gssb_get_model,'',obc_get_time,'10723283855325426172',0,10.909234046936035,444020.0,10720.0
