Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_arm_auto,'-1418281286',com_send_tc,'-1693168955 8Iz<',com_set_node,'569073279',obc_set_tle,'1157910903 b&bAaUfxN',drp_clear_gnd_wdt,'',obc_set_pwm_freq,'-1985512297 4524401672635029511574187611910761248',fp_set_cmd_dt,'-282550053 -642573785 1538290683 l'aDiX* :f`Zo{',com_send_data,'a26gH9',eps_update_status,'',gssb_reset,'',-6,7.33375883102417,444020.0,10868.0
obc_set_tle,'-1625226421 3y.S)-)K',obc_get_tle,'',rw_set_speed,'-826752076 857486615',fp_reset,'',com_get_node,'',gssb_unlock_config,'-9004401',help,'',help,'',obc_get_mem,'',gssb_antenna_release,'1019143472 141728239 1651921972 1974472302',0,7.2404468059539795,444020.0,10608.0
com_send_cmd,'-754162580 :W{]D'06pV',fp_del_cmd_unix,'284789520',obc_set_pwm_freq,'-953401140 40204165512564060098833617941383982344',fp_set_cmd_dt,'165027419 -1933350613 959845126 fE$M.$}@\+ _.`NQ</*M',com_set_config,"'BI""~""|m[ t%*`E\Y'",gssb_get_model,'',com_ping,'1984527900',eps_get_hk,'',com_send_rpt,'1575760506 ',eps_set_heater,'-1777642245 1312347583',-6,7.258601188659668,444020.0,10692.0
gssb_reset,'',tm_parse_status,'',fp_set_cmd_dt,"'979330742 -355592670 1865641584 "" -LF%'",fp_set_cmd,"'-1698760571 -574817647 -2040095557 -1338975220 968441978 -1475905753 -1016608097 -1685664110 D{AvW*& \._l|U,;E""'",com_send_tc,'-273208441 9qM',com_send_cmd,'224647674 3'8',fp_set_cmd_dt,'-2009563926 -1561882909 -467585157 26 lW7G/*2',tm_get_last,'12357504594577566965',eps_update_status,'',fp_reset,'',-6,6.379985332489014,444020.0,10648.0
obc_set_pwm_freq,'1446366827 101270440613643058162142779505464456651',eps_get_config,'',set_state,'2250439203979575023 1522195450661109684 1928999587',gssb_get_burn_config,'',rw_set_speed,'787491937 -606082645',gssb_get_uuid,'',obc_set_pwm_freq,'-719481849 277790086677943618021968305487165002612',fp_show,'',fp_set_cmd,'-103004709 1609476162 1412033366 -743525411 1177595665 1752630263 -374143080 -1271483878  rC',obc_set_pwm_freq,'1599820499 47480095149215514589395999487181450698',-11,6.806513071060181,444020.0,10916.0
gssb_get_uuid,'',com_send_tc,'1487591452 _D?MS#OM}',obc_ident,'',drp_set_deployed,'-566878745',drp_set_deployed,'1320787179',fp_show,'',gssb_get_sun,'',gssb_reset,'',gssb_get_model,'',gssb_fss_commit_config,'',-6,7.530351400375366,444020.0,10904.0
gssb_arm_auto,'-1835330183',tm_parse_status,'',fp_reset,'',com_set_config,"'rU-jJRn"""" o[J!Lie'",rw_set_speed,'1064080067 1764975743',drp_add_hrs_alive,'151310543',drp_set_var,'774483130 1359753367',fp_set_cmd,'169304560 324591431 1517630710 -1063749681 -1401240821 -2123794549 -115054059 1228911627  L3+',tm_send_last,'325994339613131380 12039000287873878893',obc_update_status,'',-11,6.7200446128845215,444020.0,10844.0
gssb_msp_cal_temp,'-1668435947 -1334106932',fp_reset,'',fp_set_cmd_dt,'-1330323921 905133045 -360787989 0Zd-L=/[r< Zx\6S>U',rw_set_speed,'1141626366 -2067603737',set_state,'18029265659546100323 14541458937672958462 -705762932',com_update_status,'',init_dummy_sensor,'',rw_get_speed,'',drp_get_vars,'',obc_update_tle,'',-6,6.372556686401367,444020.0,10592.0
drp_ebf,'-945553361',obc_set_pwm_freq,'-2068599670 258124756680748418101973268393025587284',tm_send_last,'2460224380652888986 1404839305558426103',gssb_get_uuid,'',drp_test_system_vars,'',rw_get_speed,'',tm_set_ack,'14073169543505044581 15499229511323216779',gssb_get_sun,'',gssb_get_status,'',tm_send_from,'2436111270308574261 4980035910474645631 2258170313596938043',0,10.89925479888916,444020.0,10448.0
tm_set_ack,'17656515065234510718 5950020137074220719',fp_show,'',gssb_fss_commit_config,'',init_dummy_sensor,'',tm_send_status,'1372012414',gssb_antenna_release,'1231376909 -1867787892 1627653952 -1663882665',test,'MznH',gssb_pwr,'-1815026683 -648188774',obc_get_sensors,'',fp_set_cmd_unix,'796793274 2083635158 403132784 |#0+d AeG',-6,6.664303541183472,444020.0,10592.0
obc_set_pwm_freq,'-1899365969 -55723642832288256116601765049109416911',obc_get_tle,'',com_ping,'577474457',obc_debug,'1572463926',gssb_scan,'-645986021 153213823',fp_reset,'',gssb_antenna_release,'-1899265084 -1335716468 1281137193 922265314',eps_hard_reset,'',obc_get_tle,'',eps_get_hk,'',0,9.172340869903564,444020.0,10552.0
gssb_arm_manual,'-2141386602',obc_get_sensors,'',fp_test_params,'652957316 maU 399175075',fp_set_cmd,'-683671211 -654992183 -1826770102 -1555036043 852867199 691368168 -841418076 -289593240 TcUF\9 W;iM4t3.3',gssb_fss_commit_config,'',rw_get_speed,'',tm_send_last,'17154661395457284112 11942172235948402668',gssb_get_sun,'',obc_reset_wdt,'',obc_set_pwm_freq,'-1332920456 43568638122235367208419113718361269494',0,7.263478755950928,444020.0,10644.0
gssb_get_model,'',tm_send_from,'18173533185027387002 13059601919696835305 5224873569053352086',gssb_get_temp,'',obc_get_sensors,'',tm_set_ack,'15686067176955674626 12309279108735884458',obc_update_tle,'',gssb_get_version,'',rw_get_current,'',gssb_msp_get_temp,'',gssb_reset,'',0,7.357155799865723,444020.0,10844.0
gssb_get_uuid,'',obc_update_status,'',gssb_update_status,'',drp_ebf,'1840133596',obc_set_pwm_freq,'-2140039582 226468560380802534416945243399402572126',gssb_fss_get_sun,'',drp_set_var,'-1988294541 1820671596',gssb_msp_cal_temp,'319185459 1924281036',tm_parse_status,'',gssb_fss_get_temp,'',0,7.241590738296509,444020.0,10628.0
gssb_arm_manual,'-956946230',gssb_fss_get_sun,'',gssb_fss_commit_config,'',obc_get_mem,'',gssb_get_sun,'',drp_add_hrs_alive,'1477647482',gssb_pwr,'-1205679087 -161762626',gssb_get_sun,'',obc_reset_wdt,'',fp_set_cmd_unix,"'606674017 -1838670614 -280285107 sa*emwB t}{,/9*Bx'",-11,6.911175727844238,444020.0,10628.0
drp_clear_gnd_wdt,'',gssb_burn,'',com_send_data,"'K,'",rw_get_current,'',gssb_arm_auto,'647024161',com_send_cmd,'-1124528059 xLGZ[ySB',gssb_get_model,'',rw_get_current,'',gssb_arm_manual,'-2087981209',gssb_fss_commit_config,'',0,8.421307802200317,444020.0,10900.0
eps_get_hk,'',gssb_set_addr,'948099088',drp_set_deployed,'1146513815',gssb_get_burn_config,'',tm_send_all,'11306496271456096073 9861590767270481512',com_send_data,'V}}@$;',gssb_fss_set_config,'-218908024',fp_set_cmd_dt,'1405855472 1202867471 1527220018 +9(ty: *[)',fp_set_cmd,'728305633 -73748181 -322756447 531052668 -1322068958 -245095773 1847996064 1114090277 B7u nf##ZT&d3',drp_ebf,'-1345077972',-11,7.635405540466309,444020.0,10584.0
set_state,'16511045436436181148 3368105529509312578 -779225836',init_dummy_sensor,'',help,'',drp_set_deployed,'-1676906691',com_debug,'',tm_send_status,'-965142545',obc_pwm_pwr,'-1548628669',set_state,'10260596008939203172 15961799946622190314 1351471125',fp_set_cmd_unix,'-1357173247 1324514532 738022793 NcZvC8Aa]Y 4~_Bl',obc_set_tle,'-1885976407 [b@J<CZ>',-6,6.654263973236084,444020.0,10848.0
drp_set_var,'-43385439 -70724470',obc_reset_wdt,'',gssb_set_burn_config,'875280728 -1589037385 2059686701 892239016 1145591511 231419332 1319921828',gssb_get_temp,'',obc_get_time,'2037400509',gssb_get_model,'',com_set_node,'377723790',gssb_get_burn_config,'',obc_update_tle,'',rw_get_speed,'',0,7.304835319519043,444020.0,10476.0
rw_set_speed,'-1844203880 -1241258138',obc_get_sensors,'',gssb_get_burn_config,'',tm_send_all,'6023102330953820034 13547248546014423411',drp_set_var,'546264585 502544108',gssb_get_version,'',fp_set_cmd,'1542662749 1197221201 -1621054574 -423612228 1016030157 -249938356 -271130122 -705152017 (sg.[|Cb ',test,'(PjlA\[1m',gssb_get_temp_int,'',eps_hard_reset,'',-11,6.692067384719849,444020.0,10660.0
eps_set_heater,'-4464514 -2068544689',gssb_get_temp_int,'',obc_update_status,'',gssb_set_burn_config,'1761177541 592354705 -1867109982 481771292 1600367800 285926683 -1722176895',eps_get_config,'',tm_send_from,'15104542350840659162 460226175088233802 742880058430783555',gssb_select,'-1487713941',drp_set_deployed,'209536803',com_reset_wdt,'-895162835',com_send_rpt,"'1003419774 ,U5h'",0,7.3386523723602295,444020.0,10664.0
obc_get_sensors,'',eps_update_status,'',eps_get_config,'',test,'!Tt!]<Zs',obc_prop_tle,'7248009321422228513',gssb_get_temp,'',com_set_node,'-397708990',com_send_cmd,"'2061182669 fg,ggxM0Y'",com_reset_wdt,'-549012067',gssb_fss_commit_config,'',0,7.551774501800537,444020.0,10752.0
drp_ebf,'1275205877',tm_send_last,'9815630436902435954 4595256926842156182',fp_reset,'',rw_get_speed,'',obc_prop_tle,'4871561008230245070',gssb_get_uuid,'',com_send_data,'f2e;QF.6(',rw_set_speed,'2039732156 785334894',gssb_msp_cal_temp,'744629986 -1843752494',gssb_pwr,'-596463119 1263883915',0,7.470696926116943,444020.0,10660.0
gssb_get_uuid,'',obc_update_status,'',com_reset_wdt,'-1276299440',gssb_get_model,'',eps_update_status,'',tm_get_last,'1172351657690249171',gssb_arm_manual,'476833608',com_set_node,'-649897907',fp_show,'',gssb_pwr,'-930763029 -1663073435',0,7.479745864868164,444020.0,10892.0
fp_set_cmd_dt,'-999766245 831883252 -230511352 o`1]A~[1@c &Yb(%N',fp_del_cmd_unix,'2074256754',gssb_burn,'',gssb_set_addr,'2051184635',tm_parse_status,'',tm_send_last,'17594232504532135181 11290965846389507789',gssb_msp_get_temp,'',drp_ebf,'154438581',gssb_get_model,'',obc_pwm_pwr,'-1040786739',-6,6.268872499465942,444020.0,10664.0
fp_del_cmd_unix,'210857566',test,'Ox(M',tm_send_all,'7769868334713339338 4288214753903638820',obc_update_status,'',gssb_get_model,'',gssb_set_addr,'848812756',obc_debug,'-1397693924',com_send_tc,'77049573 ',gssb_get_temp_int,'',tm_parse_status,'',-6,6.256938219070435,444020.0,10856.0
tm_parse_status,'',eps_get_config,'',gssb_scan,'1850741457 -2078569160',tm_send_last,'6955508277318807756 15872656037652138296',drp_ebf,'1404342814',obc_get_time,'641716644',tm_get_last,'5268141615799547143',com_reset_wdt,'491628650',com_update_status,'',drp_add_hrs_alive,'-809280470',0,7.244678974151611,444020.0,10628.0
tm_set_ack,'60537029212755945 14850992398125194989',gssb_scan,'-1614105131 1022571870',gssb_unlock_config,'-115949871',tm_send_last,'7124446228257510145 9236255992926577646',drp_set_var,'1448426187 1312644119',obc_update_tle,'',set_state,'6058222968317581689 11275133347954610946 1008785528',com_get_config,'?o',obc_update_status,'',fp_set_cmd_dt,"'-899812518 112218696 -1528656645 2&3oI)2S$8 9@,:m2voOV'",-11,6.894345998764038,444020.0,10636.0
com_reset_wdt,'-847140564',gssb_get_model,'',rw_set_speed,'174497694 -785369088',init_dummy_sensor,'',gssb_get_temp,'',com_set_config,' 6Gh',obc_update_status,'',tm_send_from,'16298128187777927584 8634108232927033773 17784834164444738095',gssb_set_addr,'-602748714',drp_add_hrs_alive,'-1908674982',0,7.215528249740601,444020.0,10720.0
eps_set_heater,'872563512 1041284496',gssb_set_burn_config,'-1421129588 386508415 -350874490 1746173613 931458010 473002093 275755161',obc_set_pwm_duty,'-1857492291 -2036697551',gssb_get_sun,'',gssb_msp_cal_temp,'-1198591422 -918060148',com_ping,'-1520839747',fp_set_cmd_dt,"'399397060 1558877708 810070587 c>""7mvs 7""'",obc_update_tle,'',obc_get_mem,'',obc_get_mem,'',0,9.442874908447266,444020.0,10844.0
com_send_tc,'-746500508 ^7jRz+',obc_update_status,'',fp_test_params,'-95863165 LHMB 578178536',tm_send_from,'5161888334573065793 4774131773228518176 2190825682239986036',drp_get_vars,'',com_set_config,' vo',com_set_node,'-1828134209',obc_set_pwm_freq,'1266857632 81253006139962425770984160931350003788',help,'',obc_set_pwm_duty,'672786343 2072974588',-6,7.465360641479492,444020.0,10748.0
obc_set_tle,'-171108358 '&m<',com_reset_wdt,'785793793',com_reset_wdt,'-167588708',com_set_node,'2043290243',obc_set_tle,"'1514124587 8,h].5/|q'",help,'',fp_reset,'',drp_test_system_vars,'',eps_get_config,'',fp_reset,'',0,10.69625210762024,444020.0,10692.0
obc_pwm_pwr,'531892046',obc_get_time,'-765234326',fp_set_cmd_unix,'-1836814421 71729304 764848755 RGqg ;0nz[\;a',gssb_arm_auto,'-281398732',gssb_pwr,'-1042020801 805575028',gssb_unlock_config,'526120759',fp_set_cmd_unix,'964896244 -535730600 -365736565 \y7#g4Pp1 Ri',gssb_arm_manual,'-1896114983',gssb_scan,'-1285835763 1525403239',obc_get_tle,'',-6,6.787355899810791,444020.0,10616.0
fp_set_cmd,'-176531418 599481276 674471792 -881631045 -1472300625 1688175097 1296224965 307966255 eqzt4$b0pL A76d',tm_parse_status,'',rw_get_speed,'',gssb_scan,'1778941196 -273308931',tm_parse_status,'',tm_send_last,'4969306611150340098 13147892587131495828',com_send_data,'$qO(Mc/',com_send_rpt,"'1871830756 ""'",gssb_get_version,'',com_set_node,'-2055947350',-11,6.39063572883606,444020.0,10552.0
fp_reset,'',gssb_unlock_config,'1094742490',tm_parse_status,'',gssb_set_burn_config,'-856013003 1501530739 -588638874 -2013105717 -867033694 -2131576935 25374855',gssb_arm_manual,'241968399',tm_send_status,'-1252724528',gssb_arm_manual,'-1696117715',eps_hard_reset,'',com_get_config,']s?'d-kM',gssb_burn,'',-6,7.0853822231292725,444020.0,10620.0
gssb_update_status,'',gssb_get_model,'',tm_send_all,'912995024503255699 1597953574166880324',com_ping,'-1283399922',com_set_config,'aaP*;A9 H#D',com_set_node,'967092830',obc_get_mem,'',com_set_node,'-382298240',gssb_set_burn_config,'-197419155 -1623196739 -1210593179 -278659492 -1893445792 -1908152876 1857700053',gssb_fss_get_sun,'',0,9.249073266983032,444020.0,10892.0
gssb_get_version,'',gssb_reset,'',gssb_fss_get_temp,'',tm_send_status,'523460403',com_set_config,' :T$',fp_del_cmd_unix,'1232370998',fp_set_cmd_dt,"'1917803230 -447843575 1847091412 @dCdp3\|l G"";,*yxDg'",obc_set_tle,'1215422732 =M7gt%',eps_get_config,'',com_get_config,'6P]X=9!0',-6,6.542606353759766,444020.0,10652.0
com_set_node,'-1393566217',com_send_data,"'ia&d,'",drp_add_hrs_alive,'1332522892',gssb_fss_get_sun,'',drp_test_system_vars,'',gssb_arm_manual,'-1271179909',gssb_msp_get_temp,'',drp_ebf,'-2078444678',fp_set_cmd,'-1108533699 1615627941 1438735493 1433633392 905290469 1311512127 998726102 -276762732 \=^x#VR PsJ[viI$',com_get_node,'',-11,10.904337406158447,444020.0,10656.0
gssb_msp_cal_temp,'1000645040 1885702775',eps_get_config,'',fp_set_cmd_unix,'2040571008 1465755319 -870014101 g@aETB]Z 3ZAb',eps_set_heater,'314758096 -2054541799',gssb_set_burn_config,'-2117427729 -1676492328 -1991792442 -39940568 758984492 -1453647800 388981379',com_debug,'',obc_get_tle,'',test,'zJ9x$',com_get_node,'',drp_ebf,'1486365583',-6,6.5620739459991455,444020.0,10728.0
obc_get_mem,'',tm_get_last,'10833303083605939038',obc_ident,'',drp_add_hrs_alive,'-781777516',tm_send_last,'5061507404293672851 9952147733105884511',tm_parse_status,'',com_get_config,'/Rxvo)b',obc_debug,'-1116197715',gssb_select,'-1916197245',fp_reset,'',0,7.445363759994507,444020.0,10592.0
com_reset_wdt,'210200117',drp_set_var,'-701412977 683865066',com_set_config,'_Ir3.8@eJ$ 5vaA',tm_set_ack,'10844710810775331271 11570093163462302008',obc_update_tle,'',init_dummy_sensor,'',obc_get_sensors,'',drp_test_system_vars,'',gssb_arm_auto,'-2132432108',drp_set_var,'544609314 492180601',0,10.405876874923706,444020.0,10840.0
fp_set_cmd_dt,'-2145511713 -1904746562 -388988661 #Z coR',gssb_burn,'',gssb_antenna_release,'1972366671 1500385041 670785419 -7300366',com_send_rpt,'-1986781281 FRj',gssb_scan,'-1922640474 512778008',gssb_arm_auto,'-1377166510',obc_set_pwm_duty,'1145554416 -1570258371',com_send_rpt,'-661041030 t>#fT<',drp_add_hrs_alive,'1172684055',set_state,'9302418060913686744 1467215845122565807 -1635539085',-6,6.269267320632935,444020.0,10748.0
obc_get_tle,'',com_set_node,'2039223784',gssb_get_uuid,'',com_get_config,'',drp_clear_gnd_wdt,'',gssb_update_status,'',obc_pwm_pwr,'-2018499463',gssb_reset,'',obc_set_pwm_duty,'1418420827 808073097',com_ping,'1307548498',0,9.693559169769287,444020.0,10728.0
gssb_set_burn_config,'-100532513 -170402521 1160667997 -304286218 -1283447653 1092801516 -835630393',com_reset_wdt,'-475792679',obc_update_tle,'',gssb_get_temp_int,'',gssb_get_temp,'',rw_get_current,'',com_ping,'-2039477053',gssb_scan,'-1713082672 -685349433',gssb_unlock_config,'1171374017',obc_set_pwm_duty,'1384788441 2141454712',0,9.499531507492065,444020.0,10744.0
tm_send_last,'10724199111781137975 13983994918674508452',drp_test_system_vars,'',tm_send_status,'-2105958456',obc_prop_tle,'2216509760136205669',fp_del_cmd_unix,'1127822671',com_debug,'',tm_parse_status,'',tm_send_all,'2852807786467123154 11850126803613858682',com_send_rpt,"'-1223404211 NX{w""ccu>'",gssb_get_temp,'',-6,10.240829467773438,444020.0,10548.0
obc_update_status,'',obc_get_time,'244940980',gssb_get_temp,'',gssb_update_status,'',tm_send_all,'2971061803242847452 17432016141717343901',help,'',com_get_node,'',com_send_cmd,'-2073428048 PS:e(h0Dp',gssb_antenna_release,'1548591470 -1618983058 -1686838314 -353492931',obc_ident,'',0,7.544934034347534,444020.0,10900.0
gssb_get_model,'',obc_debug,'41346701',eps_update_status,'',gssb_get_temp,'',gssb_fss_get_sun,'',obc_debug,'-1820028333',gssb_get_burn_config,'',eps_set_heater,'-726070894 791803883',fp_test_params,'-904557603 tJ -1284070888',com_send_data,'Rl_]a<-',0,7.849214553833008,444020.0,10604.0
tm_send_last,'9087681746216941328 15484431780917554539',tm_send_last,'11747495807707733161 16642825695239906204',gssb_select,'-353754957',gssb_set_burn_config,'-1556090770 2009932990 445559703 1922650784 -1035989121 1984060886 -2132984292',gssb_update_status,'',com_send_cmd,'2067249011 ~2<:yh!}',rw_get_current,'',gssb_set_burn_config,'378595956 1730466391 -307749329 -1495644319 -584998062 1496975554 1405961304',gssb_msp_cal_temp,'478699211 375435217',obc_set_pwm_freq,'-1072757679 17392450170247404502388138976132978103',0,7.443899869918823,444020.0,10896.0
tm_send_all,'1558976355515825047 3090974340992394484',com_set_node,'1746252184',eps_hard_reset,'',eps_update_status,'',com_debug,'',obc_debug,'1839168955',obc_pwm_pwr,'1438328195',set_state,'14443341627747357358 17306267217175720742 1298524550',gssb_arm_auto,'-1348214841',com_send_data,'9qt',0,7.64670991897583,444020.0,10584.0
tm_send_all,'14788007216145795092 14854958390088374337',gssb_burn,'',obc_get_sensors,'',drp_test_system_vars,'',gssb_get_version,'',gssb_fss_get_temp,'',gssb_commit_addr,'',obc_debug,'-328495808',tm_get_last,'1203201640554339682',fp_test_params,'351985598 Rij -1722973148',0,10.29717755317688,444020.0,10832.0
tm_send_last,'9467305556152416729 4971751227483578902',eps_get_hk,'',set_state,'13405467800163407207 5853774534289689844 -1970781',gssb_get_burn_config,'',gssb_fss_get_temp,'',drp_test_system_vars,'',gssb_burn,'',tm_set_ack,'5304030776816021819 11493573551051801649',gssb_get_status,'',eps_get_config,'',0,10.997184991836548,444020.0,10752.0
gssb_get_sun,'',gssb_update_status,'',obc_get_sensors,'',eps_get_config,'',eps_get_hk,'',obc_prop_tle,'3995513568078020575',eps_hard_reset,'',gssb_arm_auto,'-58791777',obc_get_time,'-1761790442',tm_send_all,'132755388147080706 6168227169213851716',0,7.375658750534058,444020.0,10612.0
obc_get_sensors,'',drp_add_hrs_alive,'1347946020',fp_del_cmd_unix,'-1392504303',gssb_unlock_config,'2007961287',obc_get_mem,'',com_set_config,'<aEoa>!A <)eoX-',obc_set_pwm_freq,'270078811 38165085914028237427280247503244995448',gssb_get_uuid,'',gssb_get_version,'',com_reset_wdt,'1490776951',-6,6.6399407386779785,444020.0,10492.0
gssb_get_temp_int,'',gssb_set_burn_config,'-691604218 224358888 -2059025374 1452264256 -1478423189 -1374445041 -759970870',drp_test_system_vars,'',com_send_data,'RvIC',fp_set_cmd,'-514155532 320497363 -1020834204 -1908374684 -583299393 -1227960759 2019689734 -172850230 /$ *hvE',tm_get_last,'13828970599349475198',tm_send_all,'9530164322003132912 362453779853305637',gssb_commit_addr,'',obc_get_tle,'',fp_reset,'',-6,11.431796789169312,444020.0,10704.0
tm_parse_status,'',fp_test_params,"'-1045400308 x""KsuQ -454819921'",com_send_cmd,'-1477310360 zj(D^',gssb_get_model,'',com_set_config,';38r |:&n-TsumH',tm_set_ack,'311415806947436042 13855262203161710215',obc_update_status,'',gssb_arm_auto,'-731985833',gssb_commit_addr,'',gssb_get_sun,'',0,7.238617658615112,444020.0,10600.0
drp_clear_gnd_wdt,'',help,'',init_dummy_sensor,'',init_dummy_sensor,'',gssb_msp_cal_temp,'-747999744 -1202866434',com_set_config,')QHjx@c9$ N+P',rw_set_speed,'-825727430 1228856707',set_state,'18270408189250192462 13403451753440380638 -1380322693',tm_set_ack,'2832806094265957333 8664670047686775521',fp_del_cmd,'833734318 362275458 1322351094 270691364 -1881029433 -1169788704',-11,6.881190299987793,444020.0,10628.0
drp_set_var,'-1304907682 -1153886354',fp_del_cmd_unix,'1339987417',gssb_fss_get_temp,'',fp_set_cmd,'1780275564 -52168141 629729016 -974888 -1177359757 -545160387 1499478950 -672983949 O'dR q~u',com_reset_wdt,'-481876322',gssb_fss_set_config,'-1070245021',gssb_get_model,'',eps_get_hk,'',gssb_select,'-1850051974',obc_pwm_pwr,'-487421122',-6,6.395678281784058,444020.0,10864.0
gssb_fss_commit_config,'',eps_set_heater,'-615172773 -1774973065',eps_get_hk,'',gssb_reset,'',gssb_get_model,'',obc_get_time,'1954203025',gssb_commit_addr,'',drp_set_var,'545722706 1548163736',gssb_commit_addr,'',gssb_pwr,'44758071 -623105711',0,7.401867628097534,444020.0,10612.0
fp_del_cmd,'1200076616 639930447 2078530766 245030193 1124110006 -2077245658',tm_send_last,'6223744268225318616 3216765046892252551',obc_pwm_pwr,'2143105296',gssb_update_status,'',tm_set_ack,'17757216308578195276 10023633285403063597',obc_set_tle,'1720124762 .1-v5*>5&U',gssb_fss_commit_config,'',gssb_msp_cal_temp,'-466673471 1749772610',help,'',obc_set_pwm_freq,'-842480249 -188036529681131997117078904280440880570',-11,6.472200155258179,444020.0,10844.0
fp_del_cmd_unix,'2101674601',obc_get_mem,'',drp_get_vars,'',com_get_config,'*NJ9'',gssb_msp_get_temp,'',com_ping,'574166178',drp_get_vars,'',tm_parse_status,'',obc_get_tle,'',gssb_get_version,'',-6,6.518177032470703,444020.0,10524.0
fp_del_cmd_unix,'138800102',obc_set_tle,'384803353 -',gssb_fss_commit_config,'',eps_get_config,'',gssb_get_version,'',obc_get_sensors,'',gssb_get_temp,'',fp_show,'',com_ping,'-875164284',obc_update_tle,'',-6,6.26953387260437,444020.0,10656.0
obc_reset_wdt,'',gssb_get_version,'',gssb_burn,'',obc_get_sensors,'',rw_set_speed,'-1215756414 -1195641949',eps_get_hk,'',tm_send_status,'-728498788',gssb_arm_auto,'-48150683',eps_get_config,'',help,'',-6,6.803237199783325,444020.0,10656.0
tm_send_all,'15059511948987063930 16334695667021172935',set_state,'9657152847413162294 4788208415762583397 -926323053',fp_test_params,'1099351359 - -199189594',drp_set_var,'1466441435 291835032',obc_get_mem,'',fp_set_cmd_dt,"'-1947777405 522474279 -1610568790 $4y%4,+j hf&&3'",set_state,'1836534181115242151 449835145638855540 1432703802',obc_set_pwm_freq,'1196217884 188287836268444196562816689204672178518',drp_ebf,'1594839389',gssb_set_burn_config,'-1150076312 -526407928 -95942015 -407537996 1877151621 -1344694085 -421354411',-6,6.576145887374878,444020.0,10840.0
com_send_data,'!P=Ih<e',gssb_commit_addr,'',rw_set_speed,'-687308137 2063065922',gssb_msp_get_temp,'',gssb_reset,'',gssb_antenna_release,'216831779 -906877309 1960688415 -788067681',com_set_node,'834546410',obc_ident,'',com_send_rpt,'-1270485566 \P(K3Vp0',tm_send_all,'17217990010145575312 6216939331431988552',0,7.327410936355591,444020.0,10580.0
gssb_get_status,'',rw_get_current,'',gssb_get_status,'',com_set_node,'183991795',com_set_config,"'bw""8 bn^E=/X'",rw_get_current,'',rw_get_current,'',obc_set_pwm_duty,'623594890 480553923',gssb_get_status,'',gssb_update_status,'',0,7.388396501541138,444020.0,10476.0
com_get_node,'',gssb_get_temp_int,'',com_send_data,'8Qc5}:s',com_reset_wdt,'-1422027365',gssb_commit_addr,'',gssb_fss_get_sun,'',rw_get_speed,'',gssb_fss_get_sun,'',gssb_get_sun,'',gssb_commit_addr,'',0,7.344775438308716,444020.0,10844.0
gssb_fss_get_sun,'',gssb_select,'430114006',com_get_node,'',gssb_fss_get_temp,'',fp_show,'',com_debug,'',obc_update_status,'',rw_set_speed,'1586382545 -635575237',com_set_config,'{WiZ <7tgbt@rZW',obc_update_tle,'',0,7.219621896743774,444020.0,10572.0
fp_set_cmd,'-1755117594 -212318152 1930011831 1051399479 90512118 -1204992913 1465500516 -1415133694 Z fT}tt',rw_get_current,'',gssb_get_status,'',obc_get_time,'-182406644',rw_set_speed,'-996913527 540065842',gssb_arm_manual,'-185465620',gssb_fss_get_sun,'',com_reset_wdt,'993032022',com_ping,'1000081251',gssb_pwr,'2125800172 -2031695777',-11,6.3152077198028564,444020.0,10592.0
obc_get_sensors,'',drp_ebf,'-100258778',obc_debug,'-1404852573',eps_get_hk,'',gssb_update_status,'',fp_del_cmd,'196224239 2041518035 1733800638 438609491 748520218 452827595',gssb_reset,'',gssb_fss_set_config,'-1671457765',gssb_pwr,'-1321046375 -1387689946',gssb_pwr,'-269853121 559655382',-11,6.642555236816406,444020.0,10848.0
obc_get_sensors,'',gssb_set_addr,'-496430741',rw_get_speed,'',rw_get_current,'',fp_set_cmd_unix,"'-1927738910 751888349 -235731729 CEm;.*""y f[""XIbs'",fp_set_cmd_unix,'-2040255062 1268288784 -1882151676 .z)Se&Q ',gssb_fss_commit_config,'',obc_update_status,'',com_set_node,'-298982296',gssb_unlock_config,'779359515',-6,6.513678073883057,444020.0,10864.0
gssb_get_sun,'',rw_get_speed,'',obc_update_status,'',tm_send_all,'8045421695481104881 11635931427740905960',gssb_msp_cal_temp,'960420027 1637266803',fp_reset,'',obc_set_pwm_duty,'-1231739210 374006278',gssb_arm_manual,'-179040378',obc_get_time,'1369674181',com_ping,'1503546237',0,9.738398313522339,444020.0,10596.0
com_get_config,'vK1iX=n',drp_test_system_vars,'',gssb_update_status,'',com_send_data,'kF;',gssb_get_uuid,'',gssb_set_addr,'1130638838',obc_update_status,'',fp_show,'',gssb_update_status,'',com_update_status,'',0,10.781097173690796,444020.0,10868.0
com_send_cmd,'-1840927000 *',fp_set_cmd,'-99407561 -393765770 -1181199848 -312996202 -1542527742 1872834425 -1184726247 -544023610 85ZJ`3U aL',gssb_scan,'-1073964946 -867782371',eps_get_config,'',com_send_rpt,'1344766153 uMWtLlMwJ',obc_prop_tle,'-328405251190187298',gssb_fss_set_config,'-1277978886',tm_send_from,'13813600444759278897 5203300225335191087 3438841189682329428',rw_get_current,'',obc_pwm_pwr,'2096471623',-6,7.16887092590332,444020.0,10892.0
